"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.997904610E-1,3.088520169E-1,3.971980572E0,8.942343712E0,9.789664463E0
4.008609220E-1,2.968810201E-1,3.981557369E0,8.942343712E0,9.793183777E0
4.038164220E-1,2.944868207E-1,3.969586372E0,8.961497307E0,9.805752008E0
4.052846920E-1,2.968810201E-1,3.967192173E0,8.966285706E0,9.809231949E0
4.078269610E-1,2.849099934E-1,3.952826977E0,8.975862503E0,9.811835837E0
4.089793450E-1,2.825157940E-1,3.950432777E0,8.973467827E0,9.808611479E0
4.116719990E-1,2.801215947E-1,3.957615376E0,8.990227699E0,9.826768627E0
4.130995760E-1,2.849099934E-1,3.950432777E0,8.990227699E0,9.824015824E0
4.160426920E-1,2.777273953E-1,3.952826977E0,8.990227699E0,9.824773163E0
4.171530380E-1,2.753331959E-1,3.955221176E0,8.985439301E0,9.821288222E0
4.202011530E-1,2.657563984E-1,3.950432777E0,8.995016098E0,9.827861425E0
4.212562300E-1,2.585737705E-1,3.938461781E0,8.999804497E0,9.827248983E0
4.242024610E-1,2.561795712E-1,3.940855980E0,8.999804497E0,9.828146051E0
4.256480760E-1,2.346317619E-1,3.938461781E0,8.990227699E0,9.817877945E0
4.282322300E-1,2.633621991E-1,3.931279182E0,8.997409821E0,9.822306203E0
4.293678450E-1,2.609679997E-1,3.928884983E0,9.002198219E0,9.825671188E0
4.323927690E-1,2.442085743E-1,3.928884983E0,8.999804497E0,9.823047186E0
4.334354610E-1,2.370259613E-1,3.931279182E0,8.983044624E0,9.808477356E0
4.363921530E-1,2.346317619E-1,3.924096584E0,8.997409821E0,9.818705085E0
4.375351920E-1,2.298433632E-1,3.919308186E0,9.006986618E0,9.825457372E0
4.405779220E-1,2.394201756E-1,3.916913986E0,8.995016098E0,9.813758291E0
4.416333840E-1,2.513911724E-1,3.928884983E0,8.987833023E0,9.812261573E0
4.445713450E-1,2.442085743E-1,3.938461781E0,8.995016098E0,9.822496303E0
4.460450760E-1,2.202665508E-1,3.912125587E0,8.990227699E0,9.807009639E0
4.483623450E-1,2.418143749E-1,3.919308186E0,9.004592896E0,9.823550481E0
4.497426150E-1,2.298433632E-1,3.909731388E0,9.009381294E0,9.823837275E0
4.526990760E-1,2.178723514E-1,3.919308186E0,9.009381294E0,9.827379932E0
4.538359610E-1,2.370259613E-1,3.921702385E0,9.006986618E0,9.826583274E0
4.567236530E-1,2.537853718E-1,3.933673382E0,9.016563416E0,9.840559390E0
4.579673070E-1,2.513911724E-1,3.928884983E0,9.023746490E0,9.845168127E0
4.609157300E-1,2.322375625E-1,3.924096584E0,9.021351814E0,9.840592302E0
4.620274220E-1,2.250549644E-1,3.943250179E0,9.030928612E0,9.856852606E0
4.649770380E-1,2.418143749E-1,3.955221176E0,9.033323288E0,9.864237344E0
4.663899610E-1,2.466027737E-1,3.957615376E0,9.026140213E0,9.858739247E0
4.690021150E-1,2.537853718E-1,3.957615376E0,9.018958092E0,9.852346499E0
4.701148450E-1,2.346317619E-1,3.964797974E0,9.026140213E0,9.861332678E0
4.731595760E-1,2.418143749E-1,3.969586372E0,9.028534889E0,9.865623772E0
4.742148070E-1,2.489969730E-1,3.974374771E0,9.040505409E0,9.878683737E0
4.771557300E-1,2.418143749E-1,3.991134167E0,9.038111687E0,9.883070828E0
4.783157300E-1,2.442085743E-1,3.986345768E0,9.047688484E0,9.889957397E0
4.813609220E-1,2.489969730E-1,3.991134167E0,9.052476883E0,9.896387682E0
4.824146530E-1,2.609679997E-1,4.000710964E0,9.045293808E0,9.893994774E0
4.854247680E-1,2.537853718E-1,4.003105164E0,9.038111687E0,9.888211205E0
4.868258070E-1,2.370259613E-1,4.000710964E0,9.023746490E0,9.873695876E0
4.892312300E-1,2.346317619E-1,4.003105164E0,9.014169693E0,9.865858212E0
4.905959610E-1,2.513911724E-1,4.012681961E0,9.028534889E0,9.883281656E0
4.932110760E-1,2.442085743E-1,4.022258759E0,9.035717010E0,9.893552711E0
4.946057300E-1,2.442085743E-1,4.003105164E0,9.033323288E0,9.883593395E0
4.975562300E-1,2.394201756E-1,3.998316765E0,9.035717010E0,9.883726062E0
4.987381150E-1,2.226607651E-1,4.005499363E0,9.033323288E0,9.884054461E0
5.016756150E-1,2.250549644E-1,4.003105164E0,9.021351814E0,9.872197792E0
5.027977680E-1,2.250549644E-1,4.015076160E0,9.023746490E0,9.879245266E0
5.063271150E-1,2.250549644E-1,3.993528366E0,9.023746490E0,9.870507549E0
5.074506150E-1,2.250549644E-1,4.003105164E0,9.006986618E0,9.859072402E0
5.098616150E-1,2.059013397E-1,4.003105164E0,8.992621422E0,9.845531288E0
5.110159220E-1,2.011129409E-1,3.995922565E0,8.992621422E0,9.842514089E0
5.140328840E-1,2.035071403E-1,3.983951569E0,8.997409821E0,9.842086605E0
5.150592680E-1,2.035071403E-1,3.979163170E0,9.004592896E0,9.846717621E0
5.180005380E-1,1.987187415E-1,3.957615376E0,8.999804497E0,9.833549185E0
5.191706150E-1,1.939303428E-1,3.976768970E0,8.997409821E0,9.838987951E0
5.221728450E-1,2.106897533E-1,3.976768970E0,8.999804497E0,9.841522372E0
5.232616150E-1,2.011129409E-1,3.960009575E0,8.999804497E0,9.834561669E0
5.262019990E-1,1.867477298E-1,3.950432777E0,9.002198219E0,9.832617486E0
5.276835380E-1,2.011129409E-1,3.945644379E0,8.987833023E0,9.817825545E0
5.299848840E-1,1.819593310E-1,3.948038578E0,8.987833023E0,9.818414346E0
5.313915380E-1,1.795651317E-1,3.933673382E0,8.992621422E0,9.816988843E0
5.343154990E-1,1.795651317E-1,3.924096584E0,8.985439301E0,9.806574176E0
5.354803840E-1,1.771709323E-1,3.933673382E0,8.990227699E0,9.814752666E0
5.382962680E-1,1.795651317E-1,3.928884983E0,8.997409821E0,9.819458454E0
5.395670380E-1,1.819593310E-1,3.921702385E0,8.997409821E0,9.816630902E0
5.427451150E-1,1.915361285E-1,3.926490784E0,8.990227699E0,9.812146047E0
5.436526530E-1,1.843535304E-1,3.916913986E0,8.990227699E0,9.808180029E0
5.465893840E-1,1.867477298E-1,3.912125587E0,8.992621422E0,9.808508621E0
5.480159610E-1,2.082955539E-1,3.919308186E0,8.992621422E0,9.811809401E0
5.506845380E-1,2.035071403E-1,3.916913986E0,8.992621422E0,9.810752793E0
5.517459990E-1,2.082955539E-1,3.909731388E0,8.985439301E0,9.801403266E0
5.547804990E-1,2.154781520E-1,3.912125587E0,8.987833023E0,9.804708047E0
5.558504220E-1,2.011129409E-1,3.897760391E0,8.975862503E0,9.787700964E0
5.587951150E-1,2.059013397E-1,3.902548790E0,8.990227699E0,9.802881031E0
5.599383070E-1,2.130839527E-1,3.904942989E0,8.999804497E0,9.812770531E0
5.629493840E-1,1.987187415E-1,3.902548790E0,8.990227699E0,9.802732797E0
5.640431150E-1,1.987187415E-1,3.890577793E0,8.990227699E0,9.797973198E0
5.669982300E-1,1.939303428E-1,3.883395195E0,8.999804497E0,9.803818042E0
5.684583840E-1,2.082955539E-1,3.892971992E0,9.002198219E0,9.810106562E0
5.708879610E-1,1.891419291E-1,3.892971992E0,9.006986618E0,9.814112978E0
5.721627680E-1,1.915361285E-1,3.909731388E0,9.009381294E0,9.823015673E0
5.748521530E-1,2.035071403E-1,3.909731388E0,9.011775017E0,9.825451829E0
5.762593450E-1,2.154781520E-1,3.897760391E0,9.011775017E0,9.820949845E0
5.792765380E-1,1.963245422E-1,3.904942989E0,9.016563416E0,9.827794203E0
5.803567680E-1,1.867477298E-1,3.895366192E0,9.009381294E0,9.817214665E0
5.833448450E-1,1.963245422E-1,3.881000996E0,8.995016098E0,9.798521657E0
5.844760760E-1,1.987187415E-1,3.878606796E0,9.002198219E0,9.804216062E0
5.874808450E-1,2.154781520E-1,3.864241600E0,8.987833023E0,9.785700610E0
5.888668840E-1,2.202665508E-1,3.873818398E0,8.983044624E0,9.785196833E0
5.914194220E-1,2.250549644E-1,3.890577793E0,8.961497307E0,9.772189073E0
5.925379220E-1,2.178723514E-1,3.866635799E0,8.980650902E0,9.780103854E0
5.955755380E-1,2.154781520E-1,3.859453201E0,8.975862503E0,9.772815230E0
5.966312300E-1,2.130839527E-1,3.866635799E0,8.980650902E0,9.779998354E0
5.995721910E-1,2.154781520E-1,3.873818398E0,8.975862503E0,9.778497200E0
6.007421530E-1,2.202665508E-1,3.883395195E0,8.985439301E0,9.791189663E0
6.037674610E-1,2.202665508E-1,3.878606796E0,8.987833023E0,9.791488676E0
6.048458840E-1,2.130839527E-1,3.873818398E0,8.990227699E0,9.791632542E0
6.078037300E-1,2.346317619E-1,3.871424198E0,8.978256226E0,9.780187229E0
6.092640380E-1,2.226607651E-1,3.866635799E0,8.978256226E0,9.778012839E0
6.115670760E-1,2.250549644E-1,3.854664803E0,8.973467827E0,9.768941361E0
6.129605760E-1,2.322375625E-1,3.849876404E0,8.971074104E0,9.765021925E0
6.159032300E-1,2.226607651E-1,3.861847401E0,8.980650902E0,9.778319579E0
6.170369990E-1,2.466027737E-1,3.857059002E0,8.983044624E0,9.779202820E0
6.199076910E-1,2.825157940E-1,3.854664803E0,8.990227699E0,9.785829040E0
6.211556150E-1,2.801215947E-1,3.852270603E0,8.963891029E0,9.760624944E0
6.241156150E-1,2.753331959E-1,3.854664803E0,8.978256226E0,9.774627050E0
6.252449220E-1,2.825157940E-1,3.849876404E0,8.978256226E0,9.772944712E0
6.281858840E-1,2.849099934E-1,3.854664803E0,8.968679428E0,9.766105935E0
6.296006530E-1,3.016694188E-1,3.849876404E0,8.973467827E0,9.769118568E0
6.322310380E-1,3.064578176E-1,3.845088005E0,8.971074104E0,9.765182474E0
6.333468070E-1,3.016694188E-1,3.835511208E0,8.980650902E0,9.770068643E0
6.363843070E-1,3.160346150E-1,3.854664803E0,8.978256226E0,9.775858196E0
6.374931530E-1,3.184288144E-1,3.857059002E0,8.980650902E0,9.779079286E0
6.404006150E-1,3.280056417E-1,3.837905407E0,8.978256226E0,9.769656620E0
6.416105380E-1,3.375824392E-1,3.847482204E0,8.978256226E0,9.773748824E0
6.445639610E-1,3.495534360E-1,3.840299606E0,8.975862503E0,9.769145118E0
6.456350380E-1,3.327940404E-1,3.825934410E0,8.987833023E0,9.773927994E0
6.485871910E-1,3.160346150E-1,3.833117008E0,8.997409821E0,9.784990923E0
6.501297680E-1,3.112462163E-1,3.845088005E0,8.987833023E0,9.780731998E0
6.524445760E-1,3.232172430E-1,3.837905407E0,8.985439301E0,9.776098748E0
6.537465380E-1,3.375824392E-1,3.830722809E0,8.987833023E0,9.775967553E0
6.564300380E-1,3.375824392E-1,3.828328609E0,8.980650902E0,9.768426304E0
6.578649610E-1,3.447650373E-1,3.847482204E0,8.987833023E0,9.782797386E0
6.607693450E-1,3.280056417E-1,3.842693806E0,8.990227699E0,9.782539418E0
6.619268450E-1,3.327940404E-1,3.849876404E0,8.990227699E0,9.785524732E0
6.648966140E-1,3.423708379E-1,3.861847401E0,8.992621422E0,9.792768923E0
6.660233840E-1,3.208230138E-1,3.857059002E0,8.983044624E0,9.781355850E0
6.689914610E-1,3.208230138E-1,3.852270603E0,8.978256226E0,9.775070386E0
6.704242680E-1,3.256114423E-1,3.854664803E0,8.978256226E0,9.776172482E0
6.730043070E-1,3.064578176E-1,3.845088005E0,8.978256226E0,9.771780954E0
6.741123840E-1,3.064578176E-1,3.842693806E0,8.975862503E0,9.768639606E0
6.772159220E-1,3.184288144E-1,3.871424198E0,8.966285706E0,9.771571091E0
6.782151140E-1,3.136404157E-1,3.871424198E0,8.980650902E0,9.784599443E0
6.811463840E-1,3.088520169E-1,3.861847401E0,8.963891029E0,9.765275076E0
6.823088450E-1,3.040636182E-1,3.857059002E0,8.956708908E0,9.756638422E0
6.853543840E-1,3.064578176E-1,3.849876404E0,8.959102631E0,9.756074245E0
6.864049610E-1,3.184288144E-1,3.859453201E0,8.961497307E0,9.762438727E0
6.895201910E-1,3.208230138E-1,3.864241600E0,8.961497307E0,9.764411120E0
6.908260760E-1,3.136404157E-1,3.859453201E0,8.961497307E0,9.762283714E0
6.931223450E-1,3.064578176E-1,3.859453201E0,8.949525833E0,9.751067021E0
6.945163070E-1,3.160346150E-1,3.864241600E0,8.954314232E0,9.757662855E0
6.974499220E-1,3.303998411E-1,3.881000996E0,8.947132111E0,9.758201975E0
6.986219990E-1,3.280056417E-1,3.878606796E0,8.963891029E0,9.772539116E0
7.014573450E-1,3.184288144E-1,3.885789394E0,8.963891029E0,9.775075371E0
7.027047300E-1,3.064578176E-1,3.869029999E0,8.963891029E0,9.768042379E0
7.057650380E-1,3.184288144E-1,3.861847401E0,8.949525833E0,9.752398418E0
7.068051910E-1,3.184288144E-1,3.861847401E0,8.956708908E0,9.758990558E0
7.097396530E-1,3.256114423E-1,3.885789394E0,8.963891029E0,9.775311986E0
7.111708450E-1,3.232172430E-1,3.890577793E0,8.966285706E0,9.779332508E0
7.137687300E-1,3.088520169E-1,3.878606796E0,8.971074104E0,9.778504529E0
7.148960760E-1,3.112462163E-1,3.885789394E0,8.966285706E0,9.777040083E0
7.179390380E-1,3.064578176E-1,3.881000996E0,8.959102631E0,9.768398286E0
7.189958070E-1,3.136404157E-1,3.878606796E0,8.961497307E0,9.769871799E0
7.219258070E-1,3.136404157E-1,3.871424198E0,8.954314232E0,9.760432316E0
7.230908450E-1,3.136404157E-1,3.873818398E0,8.956708908E0,9.763578942E0
7.260976530E-1,3.208230138E-1,3.881000996E0,8.949525833E0,9.760077293E0
7.271870380E-1,3.280056417E-1,3.890577793E0,8.949525833E0,9.764128016E0
7.301268070E-1,3.208230138E-1,3.895366192E0,8.944737434E0,9.761410397E0
7.316306530E-1,3.184288144E-1,3.895366192E0,8.947132111E0,9.763526396E0
7.340001140E-1,2.968810201E-1,3.895366192E0,8.966285706E0,9.780403645E0
7.352931140E-1,2.968810201E-1,3.897760391E0,8.961497307E0,9.776968262E0
7.380605760E-1,3.088520169E-1,3.892971992E0,8.949525833E0,9.764457647E0
7.393893840E-1,3.088520169E-1,3.895366192E0,8.947132111E0,9.763218749E0
7.423360380E-1,3.064578176E-1,3.909731388E0,8.973467827E0,9.793009791E0
7.434835760E-1,3.064578176E-1,3.900154591E0,8.978256226E0,9.793579891E0
7.464716140E-1,2.944868207E-1,3.895366192E0,8.978256226E0,9.791306609E0
7.475862300E-1,2.896983922E-1,3.883395195E0,8.956708908E0,9.766643122E0
7.511139220E-1,2.873041928E-1,3.873818398E0,8.954314232E0,9.760571502E0
7.522453840E-1,2.968810201E-1,3.904942989E0,8.966285706E0,9.784221862E0
7.545908070E-1,2.968810201E-1,3.897760391E0,8.966285706E0,9.781357460E0
7.557213840E-1,2.825157940E-1,3.885789394E0,8.961497307E0,9.771776111E0
7.587411140E-1,2.777273953E-1,3.890577793E0,8.968679428E0,9.780129792E0
7.598189610E-1,2.801215947E-1,3.892971992E0,8.968679428E0,9.781150736E0
7.627481530E-1,2.849099934E-1,3.878606796E0,8.985439301E0,9.790959289E0
7.639110760E-1,2.849099934E-1,3.895366192E0,9.002198219E0,9.812982434E0
7.669229990E-1,2.825157940E-1,3.888183594E0,9.002198219E0,9.810064200E0
7.680094610E-1,2.801215947E-1,3.897760391E0,8.999804497E0,9.811599521E0
7.709498070E-1,2.992752194E-1,3.890577793E0,9.006986618E0,9.815903889E0
7.724357300E-1,2.873041928E-1,3.892971992E0,9.011775017E0,9.820889144E0
7.747543450E-1,2.920926213E-1,3.904942989E0,9.016563416E0,9.830173634E0
7.761215370E-1,2.801215947E-1,3.902548790E0,9.030928612E0,9.842053991E0
7.790223070E-1,2.705447972E-1,3.900154591E0,9.052476883E0,9.860615500E0
7.802426140E-1,2.825157940E-1,3.904942989E0,9.059659004E0,9.869438494E0
7.830845370E-1,2.896983922E-1,3.890577793E0,9.062053680E0,9.866171376E0
7.843277680E-1,2.896983922E-1,3.878606796E0,9.064447403E0,9.863656653E0
7.875017300E-1,2.729389966E-1,3.890577793E0,9.066842079E0,9.870092023E0
7.884102680E-1,2.561795712E-1,3.912125587E0,9.057265282E0,9.869367202E0
7.913537300E-1,2.489969730E-1,3.907337189E0,9.059659004E0,9.869483506E0
7.927760760E-1,2.609679997E-1,3.890577793E0,9.064447403E0,9.867568423E0
7.953739610E-1,2.753331959E-1,3.902548790E0,9.062053680E0,9.870486935E0
7.965046910E-1,2.705447972E-1,3.912125587E0,9.064447403E0,9.876341824E0
7.995235370E-1,2.753331959E-1,3.890577793E0,9.057265282E0,9.861361890E0
8.006000370E-1,2.729389966E-1,3.904942989E0,9.057265282E0,9.866971665E0
8.035401910E-1,2.585737705E-1,3.907337189E0,9.057265282E0,9.867532553E0
8.046966530E-1,2.489969730E-1,3.904942989E0,9.052476883E0,9.861942859E0
8.077328070E-1,2.537853718E-1,3.912125587E0,9.038111687E0,9.851730634E0
8.087981140E-1,2.442085743E-1,3.900154591E0,9.028534889E0,9.837951306E0
8.117307680E-1,2.561795712E-1,3.900154591E0,9.016563416E0,9.827270711E0
8.132009220E-1,2.705447972E-1,3.892971992E0,9.004592896E0,9.813822835E0
8.156113840E-1,2.633621991E-1,3.888183594E0,9.002198219E0,9.809531288E0
8.169956530E-1,2.537853718E-1,3.892971992E0,8.973467827E0,9.784823084E0
8.195935760E-1,2.394201756E-1,3.904942989E0,8.978256226E0,9.793619690E0
8.210167680E-1,2.298433632E-1,3.897760391E0,8.959102631E0,9.772967000E0
8.239768450E-1,2.250549644E-1,3.888183594E0,8.949525833E0,9.760257888E0
8.251108070E-1,2.106897533E-1,3.885789394E0,8.944737434E0,9.754592619E0
8.280713070E-1,2.106897533E-1,3.892971992E0,8.916007042E0,9.731125458E0
8.292023070E-1,2.178723514E-1,3.885789394E0,8.916007042E0,9.728412468E0
8.321397300E-1,2.274491638E-1,3.878606796E0,8.916007042E0,9.725765028E0
8.335894990E-1,2.226607651E-1,3.873818398E0,8.916007042E0,9.723745593E0
8.361650370E-1,2.322375625E-1,3.866635799E0,8.906430244E0,9.712327547E0
8.372951140E-1,2.346317619E-1,3.857059002E0,8.918401718E0,9.719559939E0
8.403971530E-1,2.418143749E-1,3.854664803E0,8.911218643E0,9.712195047E0
8.413931910E-1,2.418143749E-1,3.857059002E0,8.908824921E0,9.710949480E0
8.443557680E-1,2.346317619E-1,3.866635799E0,8.918401718E0,9.723364319E0
8.454937680E-1,2.298433632E-1,3.854664803E0,8.906430244E0,9.707510928E0
8.485235370E-1,2.322375625E-1,3.849876404E0,8.908824921E0,9.707865063E0
8.495981910E-1,2.418143749E-1,3.847482204E0,8.911218643E0,9.709346590E0
8.525278450E-1,2.298433632E-1,3.830722809E0,8.925583839E0,9.715622064E0
8.539848450E-1,2.298433632E-1,3.816357613E0,8.927978516E0,9.712168335E0
8.563253450E-1,2.322375625E-1,3.813963413E0,8.937555313E0,9.720089824E0
8.576964610E-1,2.418143749E-1,3.818751812E0,8.942343712E0,9.726605300E0
8.606269610E-1,2.489969730E-1,3.816357613E0,8.947132111E0,9.730249633E0
8.617869610E-1,2.489969730E-1,3.813963413E0,8.954314232E0,9.735915970E0
8.646608840E-1,2.609679997E-1,3.804386616E0,8.966285706E0,9.743497379E0
8.658940760E-1,2.657563984E-1,3.813963413E0,8.975862503E0,9.756180147E0
8.689306140E-1,2.705447972E-1,3.818751812E0,8.971074104E0,9.753780317E0
8.699773450E-1,2.561795712E-1,3.811569214E0,8.995016098E0,9.772614924E0
8.729164990E-1,2.370259613E-1,3.806780815E0,9.004592896E0,9.779082508E0
8.743403070E-1,2.346317619E-1,3.797203779E0,9.011775017E0,9.781916865E0
8.769389600E-1,2.346317619E-1,3.787626982E0,9.014169693E0,9.780410292E0
8.780655370E-1,2.489969730E-1,3.801992416E0,9.009381294E0,9.781927066E0
8.810852300E-1,2.537853718E-1,3.811569214E0,9.028534889E0,9.803413137E0
8.821716140E-1,2.561795712E-1,3.806780815E0,9.038111687E0,9.810436841E0
8.850953450E-1,2.537853718E-1,3.806780815E0,9.047688484E0,9.819198241E0
8.862614220E-1,2.394201756E-1,3.787626982E0,9.059659004E0,9.822467177E0
8.892909220E-1,2.561795712E-1,3.782838583E0,9.076418877E0,9.836507274E0
8.903579990E-1,2.537853718E-1,3.797203779E0,9.074024200E0,9.839770259E0
8.932929220E-1,2.250549644E-1,3.799597979E0,9.071630478E0,9.837788068E0
8.947705760E-1,2.226607651E-1,3.801992416E0,9.083600998E0,9.849697013E0
8.971724990E-1,2.250549644E-1,3.804386616E0,9.088389397E0,9.855091531E0
8.985229990E-1,2.322375625E-1,3.797203779E0,9.093177795E0,9.856904851E0
9.011800760E-1,2.322375625E-1,3.787626982E0,9.088389397E0,9.848800651E0
9.025699220E-1,2.226607651E-1,3.806780815E0,9.083600998E0,9.851546329E0
9.055072300E-1,2.274491638E-1,3.823540211E0,9.088389397E0,9.862556195E0
9.066669990E-1,2.154781520E-1,3.818751812E0,9.069235802E0,9.842780820E0
9.096418450E-1,2.130839527E-1,3.823540211E0,9.054870605E0,9.831355257E0
9.107634220E-1,2.202665508E-1,3.818751812E0,9.045293808E0,9.820831066E0
9.137399220E-1,2.130839527E-1,3.813963413E0,9.038111687E0,9.812195705E0
9.151643450E-1,2.106897533E-1,3.828328609E0,9.028534889E0,9.808921060E0
9.177998450E-1,2.154781520E-1,3.837905407E0,8.999804497E0,9.786338934E0
9.189246530E-1,2.154781520E-1,3.845088005E0,8.997409821E0,9.786956426E0
9.218847300E-1,2.178723514E-1,3.849876404E0,8.990227699E0,9.782290671E0
9.229494220E-1,2.154781520E-1,3.861847401E0,8.968679428E0,9.767164730E0
9.259016140E-1,2.106897533E-1,3.869029999E0,8.951920509E0,9.754520189E0
9.270508450E-1,1.987187415E-1,3.888183594E0,8.944737434E0,9.755295412E0
9.300675370E-1,1.915361285E-1,3.878606796E0,8.939949036E0,9.746946472E0
9.311596910E-1,2.154781520E-1,3.864241600E0,8.932766914E0,9.735148624E0
9.341370760E-1,2.202665508E-1,3.876212597E0,8.923190117E0,9.731231336E0
9.355606140E-1,2.130839527E-1,3.888183594E0,8.923190117E0,9.735846049E0
9.378655370E-1,2.130839527E-1,3.892971992E0,8.920795441E0,9.735565058E0
9.392660370E-1,2.250549644E-1,3.892971992E0,8.916007042E0,9.731447079E0
9.421773450E-1,2.489969730E-1,3.902548790E0,8.894459724E0,9.716136081E0
9.433689990E-1,2.609679997E-1,3.907337189E0,8.892065048E0,9.716182842E0
9.462100370E-1,2.489969730E-1,3.892971992E0,8.887276649E0,9.705715670E0
9.474801910E-1,2.561795712E-1,3.890577793E0,8.899248123E0,9.715906581E0
9.504430370E-1,2.729389966E-1,3.878606796E0,8.911218643E0,9.722546173E0
9.515990760E-1,2.825157940E-1,3.878606796E0,8.944737434E0,9.753549796E0
9.544882680E-1,2.873041928E-1,3.876212597E0,8.987833023E0,9.792278093E0
9.559215370E-1,3.016694188E-1,3.873818398E0,9.006986618E0,9.809346632E0
9.585159600E-1,3.184288144E-1,3.881000996E0,9.030928612E0,9.834695584E0
9.596401530E-1,3.351882398E-1,3.881000996E0,9.054870605E0,9.857241073E0
9.626592680E-1,3.303998411E-1,3.881000996E0,9.071630478E0,9.872477516E0
9.637369220E-1,3.375824392E-1,3.876212597E0,9.114726067E0,9.910459993E0
9.666723840E-1,3.519476354E-1,3.876212597E0,9.129091263E0,9.924172435E0
9.678331530E-1,3.447650373E-1,3.885789394E0,9.121908188E0,9.921059980E0
9.708463450E-1,3.447650373E-1,3.878606796E0,9.124302864E0,9.920451419E0
9.719386910E-1,3.543418646E-1,3.857059002E0,9.133879662E0,9.921200531E0
9.748895760E-1,3.567360640E-1,3.847482204E0,9.143456459E0,9.926387860E0
9.763575760E-1,3.567360640E-1,3.859453201E0,9.141061783E0,9.928829244E0
9.787377300E-1,3.471592367E-1,3.857059002E0,9.148244858E0,9.934173728E0
9.800389220E-1,3.495534360E-1,3.873818398E0,9.126696587E0,9.920949912E0
9.827363070E-1,3.160346150E-1,3.883395195E0,9.105149269E0,9.903755819E0
9.841526910E-1,3.112462163E-1,3.873818398E0,9.095572472E0,9.891045535E0
9.870738830E-1,3.016694188E-1,3.859453201E0,9.062053680E0,9.854298573E0
9.882393830E-1,2.777273953E-1,3.866635799E0,9.030928612E0,9.827801204E0
9.912054990E-1,2.753331959E-1,3.871424198E0,9.016563416E0,9.816422440E0
9.923273830E-1,2.609679997E-1,3.871424198E0,9.002198219E0,9.802836447E0
9.958435370E-1,2.466027737E-1,3.857059002E0,8.985439301E0,9.781402583E0
9.969426530E-1,2.466027737E-1,3.869029999E0,8.963891029E0,9.766347754E0
9.993306140E-1,2.370259613E-1,3.866635799E0,8.961497307E0,9.762965108E0
1.000455383E0,2.250549644E-1,3.842693806E0,8.944737434E0,9.737826923E0
1.003516307E0,2.082955539E-1,3.854664803E0,8.911218643E0,9.711418304E0
1.004549576E0,2.059013397E-1,3.852270603E0,8.908824921E0,9.708220518E0
1.007495230E0,2.059013397E-1,3.825934410E0,8.894459724E0,9.684605478E0
1.008645422E0,2.082955539E-1,3.828328609E0,8.877699852E0,9.670214147E0
1.011662768E0,1.915361285E-1,3.823540211E0,8.870517731E0,9.661378299E0
1.012744614E0,1.939303428E-1,3.813963413E0,8.875306129E0,9.662038335E0
1.015722153E0,2.154781520E-1,3.801992416E0,8.875306129E0,9.657775938E0
1.017180268E0,2.418143749E-1,3.811569214E0,8.844181061E0,9.633590852E0
1.019476730E0,2.370259613E-1,3.797203779E0,8.846575737E0,9.629996891E0
1.020851883E0,2.274491638E-1,3.790021181E0,8.827422142E0,9.609337925E0
1.023786499E0,2.298433632E-1,3.785232782E0,8.820239067E0,9.600907894E0
1.024969845E0,2.442085743E-1,3.790021181E0,8.829815865E0,9.611948116E0
1.027807076E0,2.489969730E-1,3.794809580E0,8.839392662E0,9.622756459E0
1.029108691E0,2.442085743E-1,3.797203779E0,8.868123055E0,9.649974139E0
1.032172576E0,2.346317619E-1,3.801992416E0,8.875306129E0,9.658222263E0
1.033154922E0,2.370259613E-1,3.797203779E0,8.877699852E0,9.658596819E0
1.036086614E0,2.489969730E-1,3.792415380E0,8.877699852E0,9.657016546E0
1.037511768E0,2.466027737E-1,3.797203779E0,8.894459724E0,9.674243291E0
1.040113422E0,2.561795712E-1,3.773261786E0,8.913613319E0,9.682749345E0
1.041239037E0,2.681505978E-1,3.770867586E0,8.932766914E0,9.699776896E0
1.044264576E0,2.801215947E-1,3.790021181E0,8.963891029E0,9.736224681E0
1.045374730E0,2.849099934E-1,3.804386616E0,8.978256226E0,9.755184062E0
1.048280191E0,2.825157940E-1,3.809175014E0,8.985439301E0,9.763593032E0
1.049430883E0,2.585737705E-1,3.811569214E0,8.995016098E0,9.772677978E0
1.052450307E0,2.753331959E-1,3.821146011E0,9.016563416E0,9.796702559E0
1.053531730E0,2.753331959E-1,3.816357613E0,9.033323288E0,9.810266226E0
1.056560268E0,2.753331959E-1,3.818751812E0,9.033323288E0,9.811197857E0
1.057967460E0,2.777273953E-1,3.835511208E0,9.057265282E0,9.839833998E0
1.060341037E0,2.513911724E-1,3.825934410E0,9.069235802E0,9.846421160E0
1.061637114E0,2.537853718E-1,3.825934410E0,9.081207275E0,9.857510168E0
1.064330576E0,2.442085743E-1,3.830722809E0,9.100360870E0,9.876772906E0
1.065742845E0,2.370259613E-1,3.854664803E0,9.117119789E0,9.901338056E0
1.068677191E0,2.250549644E-1,3.857059002E0,9.131484985E0,9.915219207E0
1.069832576E0,2.250549644E-1,3.864241600E0,9.143456459E0,9.929038669E0
1.072803768E0,2.250549644E-1,3.871424198E0,9.145850182E0,9.934039994E0
1.073928076E0,2.154781520E-1,3.857059002E0,9.155426979E0,9.937060840E0
